filename,cluster,UMAP1,UMAP2
167864,13417,-1.439849,5.750747
167866,2950,-3.0958574,9.452716
167868,442,0.8875512,14.545366
167870,11145,0.77835304,7.7110744
167872,3365,-4.2408996,10.403567
167874,5947,-2.2862382,9.735176
167876,4599,-0.99321324,11.393183
167878,13417,-0.14460999,5.411897
167880,3417,-4.4771066,10.902149
167882,2768,-2.6339953,9.015199
167884,10693,0.5463227,6.554657
167886,13417,4.0672264,8.739907
167888,2150,-0.89782274,8.333511
167890,4026,-2.9798167,11.6903715
167892,2610,-0.989191,9.8233595
167894,6892,0.078492984,11.956092
167896,199,-0.3123618,15.167953
167898,10129,3.7263062,9.590855
1679,11591,1.9901221,7.002259
167902,8632,1.3567648,13.553881
167904,5469,-2.8215618,11.502707
167906,7019,-3.2972212,11.454783
167910,3518,-4.415275,11.174109
167912,823,-2.015102,15.004219
167914,7369,-0.6304409,9.516067
167918,13385,1.1089126,6.2048874
167924,11994,-1.8544731,3.9982243
167926,3840,-3.300855,11.178909
167930,5664,-3.297826,11.035592
167932,2266,-1.4001067,8.739114
167934,9329,-0.77510256,13.060224
167936,2287,-1.2484453,9.075171
167938,4049,-2.955538,11.818909
167940,8957,0.772848,13.042329
167942,10123,4.2474127,9.177492
167944,682,-1.2096455,15.315027
167946,6846,0.05204329,9.047127
167948,2558,-1.1123751,9.559202
167950,4155,-2.3405766,11.834541
167956,4359,-1.494155,12.776068
167958,5043,-1.5421067,13.073264
167960,4191,-2.0438623,12.505028
167962,11956,-1.727478,4.078754
167964,11627,2.6118567,6.035759
167966,3417,-4.3708844,10.691095
167968,11956,-1.5653976,3.4605863
167970,11956,-1.5558895,3.435557
167972,363,0.015150772,14.601469
167974,1221,-3.0543869,5.39812
167976,8362,0.07692614,9.389039
167978,3580,-3.9234161,11.295685
167980,10711,0.48016292,6.8781576
167982,1,0.5789697,4.306031
167984,6488,-4.100309,7.4968405
167986,13395,-2.513485,12.743905
167988,8374,-0.018444967,9.349706
167990,10487,0.88592327,5.891787
167992,199,-0.3340576,15.604272
167994,8695,1.6072803,13.359802
167996,2499,-1.8356719,9.476962
167998,6621,-3.1933024,9.109783
168,9898,3.4733903,10.029735
1680,5731,-4.4048223,10.339669
168002,679,-1.9623511,15.277858
168004,9395,-0.23248053,7.8917913
168006,1,0.5474112,4.2095428
168008,12780,-0.32619628,14.198075
168010,11568,0.13854057,7.813654
168012,11627,2.4996636,6.8414917
168014,5700,-2.2527773,10.879164
168016,9329,-0.86207044,13.254709
168018,6366,-3.6770706,8.006736
168020,1001,-2.8223822,3.587978
168022,4305,-1.432715,12.02543
168024,4861,-1.2003206,11.543889
168026,1000,-5.296235,9.149071
168028,10823,-0.9829896,6.2720294
168030,10775,-0.6374507,6.323739
168032,1087,-2.222163,5.713693
168034,674,-1.1177616,15.358605
168036,10620,0.4428681,6.3013334
168038,7365,0.14635512,8.930196
168040,954,-5.612947,9.088677
168042,4293,-1.5536458,12.298619
168044,6412,-3.839462,7.9701676
168046,12802,3.2327993,8.250195
168048,10711,0.21244203,7.057256
168050,9367,-0.24221018,9.88143
168052,5743,-1.322276,12.930065
168054,12004,-0.119030416,5.8529167
168056,9291,-0.77030253,9.92061
168058,8979,0.06743076,10.905414
168060,199,0.037821077,15.70481
168062,9345,-0.8874653,13.426568
168064,10711,0.28814158,6.788363
168066,12212,1.7186356,10.705378
168068,11683,1.8699876,7.077377
168070,11821,1.8622737,9.540728
168072,10711,0.53590447,7.134531
168074,5575,-1.1517886,10.528175
168076,3771,-4.879416,10.271073
168078,10714,0.011394004,6.526963
168080,4691,-0.6040416,11.407155
168082,6714,-2.3616114,7.751812
168084,1793,-1.9863234,8.368417
168086,10291,2.8209348,7.803621
168088,8032,1.5070685,12.593061
168090,182,0.9203202,4.444566
168092,6479,-4.4056644,7.1859293
168094,3626,-3.4883745,11.231619
168096,5982,-2.5716305,10.496146
168098,5654,-2.2130265,11.142599
1681,13417,3.8357825,10.216866
168104,10234,3.5803702,8.752462
168106,6764,-0.12779725,11.513662
168108,7648,0.76358604,10.172593
168110,1793,-2.166378,8.579226
168112,442,0.693904,14.414561
168114,6122,-2.5940409,9.693303
168116,46,0.9608901,3.7529454
168118,13361,-1.0975597,7.4578376
168120,1793,-1.9711347,7.839906
168122,13417,3.3341131,6.1114616
168124,2150,-0.550724,8.72721
168126,1421,-3.66333,6.2942057
168128,10124,3.8196943,9.521583
168130,12238,4.1179013,5.688157
168132,12605,3.5818012,8.342573
168134,7652,1.1569563,11.283215
168136,11956,-1.61848,3.5170085
168138,1028,-2.8442829,4.0085917
168140,7545,-0.15452671,8.0692215
168142,10917,-0.18986502,7.172021
168144,3829,-3.2479143,10.756909
168146,1408,-3.3249474,6.1840267
168148,3417,-4.5494256,10.622444
168150,7849,1.9679149,12.736972
168152,10123,4.1649747,9.373139
168154,11980,-1.9573828,3.885083
168156,11627,2.5534327,6.260153
168158,2150,-0.65248364,8.388383
168160,6764,-0.12362956,11.490424
168162,6764,-0.1242166,11.480434
168164,13336,-0.9959347,15.731143
168166,2299,-0.39108908,9.232616
168168,182,0.6717721,5.0335317
168170,10755,0.36203727,7.5176797
168172,10734,-0.037468813,6.8748217
168174,7650,1.0989677,11.03849
168178,3391,-3.9734097,10.055081
168180,8886,1.9167448,13.40885
168182,9911,2.8998592,9.6770525
168184,10809,0.7800128,7.2156973
168186,8038,0.6306386,11.43909
168188,12229,3.8506505,5.92384
168192,6086,-2.7856765,9.844769
168194,2001,-1.822006,7.623749
168198,1802,-2.4033697,8.835049
1682,11740,1.2016994,8.7217245
168202,7101,-1.3177297,7.6962223
168204,2683,-2.5630732,7.9701366
168206,11627,2.346139,6.881978
168208,10711,0.40959612,7.291514
168210,4022,-2.477234,11.611388
168212,1157,-2.4159877,6.3144383
168214,7337,-2.6820621,8.1021805
168216,9983,2.3519547,8.644295
168218,10775,-0.52334046,6.315911
168222,12705,0.12561935,12.53215
168224,827,-1.6307799,15.13929
168226,3580,-4.0805874,11.500382
168228,7700,0.48098367,10.197453
168230,10711,0.1924703,7.1648707
168232,1035,-2.900107,3.2891865
168234,1897,-1.9440075,7.430623
168238,7640,0.4607774,10.744759
168240,13417,-3.055304,4.8568115
168242,12116,4.111883,7.409683
168246,199,-0.39374718,15.506521
168248,9409,3.0337465,11.800304
168250,594,0.1472884,14.506902
168252,4156,-2.323602,11.758097
168254,11313,1.8157115,8.215309
168256,13417,1.2411515,7.1508827
168260,4373,-1.4003212,12.4237175
168262,13390,3.9478137,8.583502
168264,1107,-2.1826549,5.283083
168266,11889,1.842043,9.989099
168268,9409,3.0758884,11.687877
168270,11282,1.4440581,7.796496
168272,7700,0.48624456,10.286225
168274,10714,-0.23839922,6.5344195
168276,9409,2.7219243,11.465687
168278,4598,-1.0383997,11.532956
168280,7580,-0.029812496,10.895572
168282,11505,1.4093761,7.4514265
168284,8750,0.8157199,13.214554
168286,291,0.04671896,14.945389
168288,13417,2.3805091,7.0875154
168290,679,-2.1590438,15.532721
168292,8643,1.1877707,13.520356
168294,10993,0.20236288,7.4875736
168296,13417,0.5001951,8.371926
168298,7655,1.2792786,11.305952
1683,9891,3.427343,10.111765
168300,1716,-3.709745,6.41348
168302,8687,2.5617492,14.330836
168304,8174,1.1990314,12.368463
168306,8704,1.71403,13.409399
168308,1668,-4.080864,6.3773108
168310,4478,-0.7521338,11.879003
168312,5740,-4.5076838,10.236884
168314,4223,-1.6695253,12.684726
168316,9313,-0.8621585,13.136404
168318,12775,1.3535504,9.558903
168320,12378,0.9858881,9.196821
168322,8632,1.3011315,13.536111
168324,8624,1.3885044,13.407803
168326,10746,0.31322312,7.2644925
168328,679,-2.103392,15.477558
168330,1214,-2.9102106,5.6367984
168334,11956,-1.5476048,3.4482505
168336,3054,-3.2395163,9.784892
168338,7648,0.84373397,10.315221
168342,4039,-2.236555,11.671738
168344,8001,1.3649046,11.292092
168346,3457,-4.9027276,10.439355
168348,1317,-2.9979064,6.636034
168350,10775,-0.3756873,6.3293233
168352,13051,-0.6557801,13.066209
168354,9740,3.5666916,10.367375
168356,47,0.8522086,3.974905
168358,653,-0.8986047,15.543122
168360,8320,1.2147923,12.486482
168362,786,-2.4119666,15.095599
168364,1955,-2.6170254,9.309882
168366,199,-0.26719698,15.262901
168368,1395,-3.186851,6.373124
168370,10569,0.41763067,5.3140736
168372,10115,3.5975857,9.065114
168374,13417,-4.7665815,10.030604
168376,9895,2.8463848,9.88084
168380,8246,2.2338204,13.249696
168382,9740,3.1217146,10.182718
168386,8096,2.7199805,13.252948
168388,13417,-3.1867564,8.588865
168390,6187,-2.5091946,7.5168524
168392,7349,-3.0844643,10.727944
168394,2787,-2.9302504,9.175337
168396,10765,0.14171807,6.888832
168398,2778,-2.7992494,9.265723
1684,5556,-2.3637767,11.010227
168400,13268,1.5559163,14.50369
168402,5615,-0.16278672,13.074622
168404,6551,-3.6880338,7.2342906
168406,4277,-1.2755969,12.126642
168408,891,0.008587919,15.282883
168410,2667,-1.3857192,9.323135
168412,29,0.45429227,3.9189296
168414,3580,-4.116699,11.763008
168418,13150,-0.96516484,5.8009715
168420,10118,3.3593247,9.056484
168422,12598,1.8523313,11.452638
168424,6735,-2.6166134,12.306551
168426,7849,2.336726,12.877431
168428,10815,-0.89461523,6.28909
168430,380,0.20386432,14.7879715
168432,3665,-3.508169,11.490311
168434,679,-1.3633671,15.445139
168436,11549,1.0937606,8.488395
168438,7244,-3.55171,10.830564
168440,4537,-0.47858152,12.251185
168442,2995,-3.2754757,9.573861
168444,1020,-2.76006,3.8225927
168446,13417,-3.5404336,6.436257
168448,8,0.44576007,3.870209
168450,12256,-2.9008985,4.2312527
168452,7849,2.0363977,12.758222
168454,208,-0.2517674,15.126108
168456,4247,-1.9977227,12.382437
168458,207,-0.41020113,15.141796
168460,881,0.35503963,14.029795
168462,12306,2.0297244,10.401657
168464,7246,-2.5330546,7.7641854
168466,12983,-1.8729466,14.993875
168468,2396,-1.4201317,9.055924
168470,1793,-2.4077003,8.020084
168472,13417,0.9875499,6.446775
168474,9502,2.853217,12.036459
168476,12308,2.2500772,10.560114
168478,8611,0.9590042,13.163972
168482,3719,-3.5092232,11.10635
168484,13417,1.0883621,6.704104
168486,7921,2.12473,12.587971
168488,47,0.89166886,3.9838164
168490,9740,3.3282762,10.2187805
168492,44,0.45912573,3.4459608
168494,8088,0.93312466,12.199092
168498,12583,2.2595353,11.800412
1685,5947,-2.2599792,9.804448
168500,5151,-1.1580298,12.257008
168502,12757,1.146914,10.449861
168504,10711,0.28039417,6.823282
168506,11678,2.4329917,6.936027
168508,5935,-2.4831944,10.157546
168510,1033,-3.0539947,3.884168
168518,13017,2.6308858,11.051648
168522,12746,-0.7312355,14.434276
168524,12564,3.357563,7.3778577
168526,4161,-2.1038122,11.820281
168528,12785,4.0092306,7.045946
168530,5943,-2.2493987,9.930895
168532,12089,3.9758787,7.3917313
168534,7648,0.5982659,10.329257
168536,12559,3.3436356,7.5542183
168538,13417,-2.2142582,14.75109
168540,580,0.57482606,14.200867
168542,10345,1.2294817,5.6332593
168546,480,1.066077,14.893538
168550,1793,-1.7821082,8.4616
168552,8632,1.6199468,13.748323
168554,899,-0.7925314,15.207174
168556,6299,-3.278194,7.848443
168558,2520,-1.0502783,9.685435
168560,11956,-1.6827762,3.938969
168562,2667,-1.395277,9.306844
168564,11779,1.724532,9.224024
168566,7652,1.0787345,11.422438
168568,7158,-0.3397325,10.041188
168572,6656,-3.4494655,11.730028
168574,4620,-0.366309,12.765714
168576,10732,0.07055834,7.0121346
168578,4254,-1.6652862,12.026921
168580,3580,-3.850774,11.493166
168582,8435,0.15301844,9.995924
168584,4368,-1.756864,12.536837
168586,1221,-3.163096,5.4626613
168588,2150,-0.7818643,7.8708243
168594,11270,1.5066587,7.7603235
168596,1793,-2.0751288,7.8387313
168598,5505,-2.5957193,11.446966
1686,13417,2.7530184,9.616145
168602,7436,-4.7209854,7.721691
168604,3101,-2.0380332,9.593312
168606,47,0.7845334,4.0820622
168608,899,1.1430738,14.595494
168610,12342,2.7476995,11.9027405
168612,679,-2.068615,15.498971
168614,265,-0.56296486,15.165935
168616,7680,1.796129,12.330004
168618,11317,1.5971184,8.058175
168620,5062,-1.1474153,13.114014
168622,679,-1.6111505,15.231004
168624,11241,1.6668227,8.149729
168626,10661,1.0602511,6.126725
168628,13102,2.1557405,8.526828
168630,10345,1.3724501,5.410612
168632,549,1.1202555,15.073148
168634,13223,-0.12000644,13.616781
168636,420,0.28411695,15.125633
168638,12439,0.57298535,5.0558577
168640,6502,-3.8253512,7.3461323
168642,13374,2.2998846,13.87119
168646,13268,1.8172286,14.161521
168648,7352,0.013212589,12.77864
168650,13410,-2.1389315,3.8450682
168652,458,0.7878946,14.803747
168654,13278,3.250634,8.355487
168656,5628,-1.5821657,10.371194
168658,2163,-0.8409954,8.90117
168660,11627,2.6217353,6.015544
168664,47,0.8458545,4.2193737
168666,1486,-2.0101187,6.731212
168668,8644,1.1975507,13.563576
168670,1001,-3.216009,3.3057668
168672,4737,-0.9491975,10.863207
168674,10123,4.141425,9.184333
168676,1001,-3.1232324,3.3279169
168678,798,-2.145604,15.058078
168680,11244,1.7429049,8.203053
168682,13409,-0.92982256,7.266741
168684,6007,-2.1843653,9.893489
168688,1214,-2.8159807,5.6085052
168690,11789,1.6378781,9.601366
168692,10123,4.161559,9.366233
168694,11956,-1.7003113,3.9675202
168696,8282,2.4756567,12.84148
168698,8850,0.8521146,13.317993
1687,567,0.28827608,14.88262
168700,1221,-2.9923213,5.5522265
168702,3580,-4.123629,11.700871
168704,4198,-1.9547193,12.632641
168706,1276,-2.866529,5.9208746
168708,8279,0.57221305,11.841892
168710,442,0.7682512,14.584361
168712,440,0.58075285,14.874899
168714,6628,-3.584424,9.084342
168718,1001,-3.0813787,3.2888892
168720,906,-0.33068684,14.697484
168722,9608,2.0858033,11.301235
168724,3580,-3.795832,11.303765
168726,11970,-1.5549885,4.0576653
168728,13410,2.601337,9.874122
168732,2579,-1.345109,9.56902
168734,940,-0.18850535,14.480197
168736,7652,1.4602789,12.086462
168738,9440,2.9036927,12.038597
168740,8094,0.74220026,11.433744
168742,877,0.6410706,14.026659
168744,3146,-1.5335696,7.5955057
168746,7236,-1.1498449,10.12905
168748,6480,-4.724532,7.0127225
168750,4405,-1.5247366,12.550833
168752,942,-5.9539638,9.019747
168754,10711,0.36482903,7.159257
168756,1460,-2.02358,6.4512076
168758,9740,3.1565487,10.207566
168760,1114,-2.3063476,5.0438876
168762,5394,-1.4468212,10.951894
168764,4139,-2.2313626,11.934069
168766,4186,-2.1863978,12.5645275
168768,9338,-0.828934,13.309746
168770,440,0.6898689,14.964309
168772,11779,1.70721,9.442081
168774,13417,1.3191013,9.665524
168776,7463,-4.6652584,10.017096
168778,89,0.82633775,4.6254115
168780,440,0.53697276,14.856829
168782,2365,-1.1337609,9.305549
168784,4240,-1.8593305,12.270785
168786,12663,1.0278311,6.533244
168788,7680,1.655836,12.166473
168792,12009,-0.14124206,5.968491
168794,254,0.066799276,15.678331
168796,1,0.63226455,4.2787647
168798,7700,0.5091452,10.253225
1688,12004,-0.1213116,5.875496
168800,11779,1.3307356,9.15492
168804,8624,1.3069354,13.350726
168806,11317,1.5842915,8.011121
168808,2150,-0.6542301,8.039985
168812,1221,-3.1848552,5.3830304
168814,8941,0.73602086,12.4286995
168816,2150,-0.5525708,8.433402
168818,5906,-2.2132607,10.413846
168820,7652,1.3785092,11.776265
168822,6174,-2.4718783,7.4040666
168824,1107,-2.168079,5.4166765
168826,10396,1.3160388,4.9855175
168828,2150,-0.7166944,7.94753
168830,9456,2.3762882,10.958661
168832,9417,2.6512775,11.348846
168834,3970,-2.8496912,12.580861
168836,11270,1.4692662,7.6899214
168838,199,-0.16087487,15.144143
168842,9904,3.556938,10.073953
168844,3530,-5.2299323,10.833955
168846,12461,0.1975275,15.438824
168850,4480,-0.5083188,11.909268
168852,13374,1.0923527,14.441786
168854,1336,-2.9774528,7.015136
168856,440,0.78392446,14.987707
168858,1228,-2.987853,5.3475285
168860,679,-1.9984359,15.307235
168862,11972,-1.7857901,3.6473138
168864,8451,-0.14379783,9.401699
168866,442,0.8821993,14.573964
168868,10494,0.88752425,6.1122155
168870,1001,-3.0713785,3.3494055
168874,46,0.8554456,3.7671666
168880,8110,1.903423,12.435638
168884,2579,-1.3540719,9.564649
168886,6714,-0.39405707,11.304165
168892,3616,-3.5717196,10.988654
168894,13385,2.1719222,8.774427
168896,1793,-2.0264893,7.553505
168898,4757,-0.89756817,10.758997
1689,2157,-0.991409,7.7773204
168900,718,-2.337216,15.3013525
168902,8632,1.6688818,13.780414
168904,12409,2.539624,9.371315
168906,7762,2.0449927,12.276915
168908,4512,-0.3458268,12.512973
168912,4735,-1.0356495,11.003539
168914,10345,1.1033064,5.639432
168916,4478,-0.79692316,11.715042
168918,9409,2.820683,11.449052
168920,3580,-3.868509,11.317782
168922,2150,-0.99714947,8.803437
168924,10425,0.6542387,5.625352
168926,679,-2.0060813,15.214341
168928,489,0.54292166,14.77204
168930,4599,-1.0560331,11.344309
168932,12027,3.325424,6.276527
168934,10711,0.24673204,6.738692
168936,12840,2.7680733,6.2277074
168938,7470,-2.7848868,8.867297
168940,11877,1.9781526,10.040904
168942,7406,-4.160063,7.9219794
168944,4256,-1.7543864,12.0832815
168946,11110,-0.48116472,5.949441
168948,8,0.4850746,3.6543279
168950,3178,-2.9222162,9.99913
168952,13268,1.6053468,14.468721
168954,10353,1.1844,5.211399
168956,392,-0.4180183,14.94415
168958,2396,-1.3923546,9.0092535
168960,9879,3.2011557,9.7048
168962,12588,2.206537,11.725163
168964,10711,0.5008131,7.3145065
168966,3549,-4.243647,11.027361
168968,11320,1.6562288,8.066141
168972,12723,-0.876667,14.577464
168974,8438,-0.07371796,9.418758
168978,7663,1.1734515,11.003332
168980,942,-5.7093015,8.929582
168982,4687,-0.503307,11.447016
168984,7849,2.2538438,12.876969
168986,1056,-2.600232,3.5423508
168988,7824,1.0605651,12.256099
168994,6735,-0.4838236,9.342975
168996,3580,-4.056622,11.5113125
168998,199,-0.2657685,15.591861
169,13282,3.3453739,8.290239
1690,13417,2.6803265,12.704751
169000,9961,2.8153348,8.4538555
169002,2289,-1.2800775,8.882784
169004,13246,0.46731272,9.090085
169006,2642,-0.74501044,9.310985
169008,345,-0.17332652,14.592192
169010,199,-0.28972867,15.17196
169012,13417,3.7039502,10.059269
169014,400,0.16071787,15.587501
169016,7648,0.7860834,10.38427
169018,9959,2.9675717,8.502357
169020,4240,-1.7809942,12.364852
169022,1668,-4.185899,6.171208
169024,527,0.3313211,14.542577
169026,6609,-3.3566804,8.981957
169028,11779,1.8018574,9.376022
169030,2150,-0.64616454,8.25334
169032,11367,0.990376,7.7868176
169034,13409,1.8568,8.782414
169036,10089,3.2149918,8.909778
169038,11139,0.7738131,7.6423364
169040,10711,0.56764424,7.1442842
169042,1221,-3.2340064,5.327516
169044,9189,-2.584107,7.1929283
169046,442,0.76916987,14.579579
169048,11392,1.089891,8.259946
169050,10345,1.3430578,5.437384
169052,10714,0.04806313,6.540208
169054,5536,-2.3175206,11.181923
169056,11302,1.4591477,7.625135
169058,199,-0.16149756,15.296816
169060,3580,-4.147133,11.4407
169062,9732,3.0574515,10.002047
169064,11779,1.553076,9.168809
169066,4128,-2.277991,12.000031
169068,5760,-1.4136332,7.5072317
169070,2150,-0.69150573,8.775749
169072,199,-0.14100473,15.606285
169074,5874,-2.137196,10.643387
169082,11139,0.77765626,7.618226
169088,6473,-4.1503105,7.3204956
169090,4041,-2.7991173,11.67559
169092,9740,3.3840778,10.409695
169094,11898,1.9103407,9.692173
169096,4325,-1.8807527,13.005863
169098,423,0.14869529,15.035221
169100,11168,0.50837755,7.7117524
169102,679,-1.3607999,15.336991
169104,4757,-0.84856826,10.789196
169106,3457,-4.8276505,10.489157
169110,7652,1.4582359,11.703385
169112,9162,0.15278807,11.566362
169114,12165,3.7689366,7.4067063
169116,2564,-1.3014864,9.64055
169118,1776,-2.294555,7.576598
169120,7648,0.8215797,10.26897
169122,1668,-3.9491858,6.3854175
169124,6965,-3.239215,7.12751
169126,2150,-0.66651475,8.469443
169128,2263,-1.1676639,8.587617
169130,9396,-0.23749118,7.8814754
169132,1157,-2.6000338,6.1289997
169134,11242,1.6663064,8.12462
169136,13417,1.3848431,6.8912144
169138,9409,2.7425604,11.468796
169140,11796,1.4084498,9.038527
169142,11684,1.8072739,7.103037
169144,10382,0.84977144,5.4372807
169146,440,0.63069534,14.940298
169148,12916,0.04511965,5.9773135
169150,11275,1.7932003,7.6372185
169152,2585,-1.4061968,9.475381
169154,11252,1.5957439,7.8523645
169156,4943,-0.34820524,11.111189
169158,1214,-2.6138349,5.879226
169160,7335,-2.792611,8.113973
169162,12582,2.2411098,11.844369
169164,207,-0.40077025,15.1195545
169166,1322,-2.8903887,6.842431
169168,13284,3.886349,8.941035
169170,2299,-0.3612418,9.247382
169172,12250,-3.0542018,4.4711475
169174,8274,0.7901756,12.176726
169176,4512,-0.44831443,12.409292
169178,13417,3.9111109,9.865574
169180,199,-0.35622114,15.590133
169182,440,0.6178321,14.920592
169184,8036,0.70164263,10.8748255
169186,1001,-3.1947644,3.2850504
169188,4512,-0.28853157,12.312909
169190,2927,-2.9812872,9.445162
169192,864,-1.1712259,15.074042
169194,11446,1.5696343,8.546585
169196,10543,1.1143041,5.0842447
169198,3029,-3.541668,9.440552
1692,9046,-0.11782879,11.130912
169200,7608,0.32674697,10.565302
169202,3984,-2.8752964,12.067073
169204,13417,1.0159556,6.761613
169206,10117,3.409425,9.026176
169208,10711,0.0975937,6.6411276
169210,2329,-0.27270263,8.757691
169212,7648,0.97801065,10.630309
169214,801,-2.0838213,15.192658
169216,9053,1.7887439,13.671732
169218,440,0.7714211,14.863621
169220,12644,3.6862838,7.131337
169222,8632,1.5634309,13.840534
169224,1214,-2.7923324,5.8111577
169226,6869,-0.0022614722,12.003276
169228,8363,0.074729525,9.384568
169230,3791,-3.1827288,11.299941
169232,10585,0.4821426,5.218823
169234,7757,0.73343825,10.721577
169236,12958,2.5247366,9.715477
169238,11932,2.0711331,10.040881
169240,8460,0.19344307,10.024063
169242,5904,-2.2017002,10.516326
169244,440,0.7880215,15.074773
169246,4504,-0.57141536,11.884757
169248,8645,1.2299908,13.583244
169250,8687,2.7085588,14.398482
169252,8775,1.6818557,13.038917
169254,7804,1.3281033,12.202369
169256,6815,-0.37527308,10.306811
169258,13078,1.5820186,11.063386
169260,13150,0.2690163,8.6254835
169262,8687,2.583219,14.356343
169264,13246,-2.8292284,4.511487
169266,10855,-0.86786604,6.0743494
169268,62,0.9486486,3.7182207
169270,6774,0.13475674,11.323074
169274,3481,-5.11562,10.450038
169276,7504,-0.85344917,12.114897
169278,6522,-3.390521,8.04767
169282,10345,1.0469052,5.662075
169284,7680,1.7884948,12.196794
169286,4536,-0.4880913,12.317182
169288,8632,1.8494984,13.843339
169290,13330,2.7927265,10.878246
169292,4127,-2.2090971,12.085733
169294,13417,0.0042562783,14.350532
169296,440,0.5547352,15.046688
169298,3530,-5.2426367,10.830601
1693,5942,-2.2655783,10.22788
169300,7882,2.7282221,13.206274
169302,10611,0.4644919,5.7431664
169304,12072,3.6025655,6.385219
169306,4446,-1.9829104,12.9929495
169308,8045,0.7253317,11.63272
169310,7648,0.7818496,10.299231
169312,8327,0.2843116,9.833277
169314,2150,-0.6240573,8.393692
169316,5407,-0.56741154,10.676436
169318,199,-0.29499123,15.400809
169320,10257,3.6450028,8.923527
169322,6083,-2.7348158,9.956668
169324,7843,1.8492684,12.637653
169326,942,-6.001333,9.056878
169328,731,-2.3589995,15.484206
169330,4719,-0.88869065,11.183192
169332,9541,2.602941,11.623353
169334,11789,1.7266622,9.626234
169336,678,-1.0705264,15.588713
169338,1408,-3.723437,5.858878
169340,9478,2.8612294,11.783236
169342,2187,-0.95977175,9.259727
169346,942,-6.030922,9.032957
169348,8635,2.1264405,14.113025
169350,679,-1.2685173,15.417659
169352,2520,-1.049468,9.712592
169354,50,0.7291826,3.8297045
169356,959,-5.7213006,9.173394
169358,978,-5.7183867,9.114497
169360,3530,-5.092412,10.748204
169362,9400,1.8699185,13.600691
169364,1087,-2.181638,5.691732
169366,7099,-1.1998277,7.461327
169368,10770,0.5712119,7.3998632
169370,5082,-1.3571237,12.962438
169372,10775,-0.27346563,6.1647735
169374,9422,2.6791189,11.374085
169378,3997,-2.6166468,11.858286
169380,8760,1.6548944,13.171851
169382,11779,1.8104213,9.517214
169384,10842,0.5352678,7.559754
169386,3457,-4.7694097,10.480597
169388,10124,3.7543514,9.484519
169390,9740,3.447408,10.308772
169394,2846,-0.83980304,10.145998
169396,12984,-0.33272058,13.091056
169398,1793,-2.3680716,8.319058
1694,7491,-2.881045,10.319315
169400,10204,3.9341598,9.36606
169402,1408,-3.5162969,6.097605
169404,13417,-4.1786556,9.835261
169406,199,-0.1884746,15.166749
169408,2318,-1.1595111,8.078892
169414,4774,-1.3073798,10.731231
169416,2299,-0.39889094,9.289909
169418,9630,1.8651943,11.222505
169420,9940,2.763364,10.72876
169422,5643,-1.4871092,10.76429
169424,12648,1.1616307,9.830741
169426,10711,0.5587809,7.0760913
169428,11424,-0.9983248,6.6770477
169430,12864,1.1935451,15.111767
169432,942,-5.717908,8.924273
169434,853,-0.73479784,15.673374
169436,9404,-4.8533096,7.382742
169438,12659,-1.9006323,11.25257
169440,9409,2.9991703,11.707481
169442,4015,-2.9271421,11.800118
169444,3851,-3.5020258,11.777079
169446,13063,4.4664335,9.553741
169448,13098,2.1180198,8.60563
169450,9289,-0.9202268,10.492401
169452,4218,-1.9768256,12.510031
169454,4293,-1.5013874,12.257882
169456,12324,2.148421,10.901293
169458,13417,2.3966472,8.21395
169460,831,-2.1724718,15.021663
169462,918,-0.42067388,14.681132
169464,8635,2.1701005,14.153749
169466,12238,4.1097107,5.695159
169468,631,-0.7612987,15.299977
169470,9247,0.069452904,12.895327
169472,9225,0.19924535,12.785318
169474,2902,-2.0533962,9.541192
169476,13208,3.3358533,7.8960304
169478,10771,-0.14029054,6.414294
169480,2562,-0.8763558,9.80552
169482,4240,-1.9161595,12.233732
169484,13150,3.7554097,8.969843
169486,3519,-4.4293175,11.254673
169488,9685,2.9919906,10.299982
169490,10458,1.2284513,5.476122
169492,8687,2.8902433,14.370564
169494,10613,0.24884735,5.727548
169496,6736,-0.217771,11.584276
169498,9362,2.7539437,14.152052
1695,4478,-0.8706375,11.588586
169500,13310,-2.8037744,7.346061
169502,1275,-2.3660457,4.9161158
169504,8632,1.6340215,13.868531
169506,9740,3.4514713,10.353406
169508,4478,-0.72275704,11.973788
169510,8377,0.15464546,9.754703
169512,13417,2.8921213,9.038507
169514,4104,-2.3447626,12.307339
169516,12107,3.7805266,7.9627132
169518,942,-5.9059153,8.980936
169520,12880,3.0604618,6.8309035
169522,12821,3.4822736,7.3553176
169524,3540,-4.2752304,10.6130905
169526,47,0.80961,3.9797513
169528,6353,-3.102061,8.014623
169530,5709,-1.0500575,7.7431955
169532,8687,2.4177737,14.19595
169534,4170,-2.0163321,11.913276
169536,4735,-1.2937227,10.966177
169538,4182,-1.841634,11.977813
169540,3789,-3.273498,10.940021
169542,7851,2.0386796,12.574485
169544,8894,2.1102493,13.535369
169546,53,0.8671474,4.145224
169550,7248,-0.09343153,13.130334
169552,2150,-0.33986804,8.980283
169554,7249,-0.139523,13.129639
169556,9740,3.392848,10.35623
169558,9409,2.9059234,11.853822
169560,10851,-0.6836288,5.9303174
169564,3049,-3.261872,9.728265
169566,9547,2.84458,12.076328
169568,9740,3.4139707,10.327218
169570,9366,-0.23055685,9.839932
169574,4478,-0.83800906,11.675479
169576,7608,0.41016895,10.681148
